ééå±âÒêî,éûä‘[sec],à⁄ìÆó [mm],â◊èd[N]
5,21.8,3.65996327530593,1.19209289550781E-03
5,21.91,3.67996307462454,-5.96046447753906E-04
5,22.03,3.69996287394315,-5.96046447753906E-04
5,22.15,3.71996267326176,-1.19209289550781E-03
5,22.26,3.73996247258037,-6.55651092529297E-03
5,22.38,3.75996227189898,4.17232513427734E-03
5,22.5,3.7799620712176,-2.98023223876953E-03
5,22.62,3.79996187053621,1.01327896118164E-02
5,22.74,3.81996166985482,3.57627868652344E-03
5,22.85,3.83996146917343,1.19209289550781E-03
5,22.97,3.85996126849204,-1.19209289550781E-03
5,23.09,3.87996106781066,3.57627868652344E-03
5,23.21,3.89996086712927,4.17232513427734E-03
5,23.33,3.91996066644788,0
5,23.44,3.93996046576649,7.15255737304688E-03
5,23.56,3.9599602650851,7.15255737304688E-03
5,23.68,3.97996006440371,-1.19209289550781E-03
5,23.8,3.99995986372232,0.012516975402832
5,23.91,4.01995966304094,4.76837158203125E-03
5,24.03,4.03995946235955,3.57627868652344E-03
5,24.15,4.05995926167816,1.31130218505859E-02
5,24.27,4.07995906099677,7.74860382080078E-03
5,24.39,4.09995886031538,8.94069671630859E-03
5,24.5,4.11995865963399,1.19209289550781E-02
5,24.62,4.13995845895261,7.74860382080078E-03
5,24.74,4.15995825827122,6.55651092529297E-03
5,24.86,4.17995805758983,7.15255737304688E-03
5,24.98,4.19995785690844,5.96046447753906E-03
5,25.09,4.21995765622705,0.012516975402832
5,25.21,4.23995745554566,1.07288360595703E-02
5,25.33,4.25995725486428,1.01327896118164E-02
5,25.45,4.27995705418289,1.37090682983398E-02
5,25.57,4.2999568535015,6.55651092529297E-03
5,25.68,4.31995665282011,1.60932540893555E-02
5,25.8,4.33995645213872,1.72853469848633E-02
5,25.92,4.35995625145733,1.43051147460938E-02
5,26.04,4.37995605077595,9.5367431640625E-03
5,26.16,4.39995585009456,1.54972076416016E-02
5,26.27,4.41995564941317,6.55651092529297E-03
5,26.39,4.43995544873178,1.13248825073242E-02
5,26.51,4.45995524805039,9.5367431640625E-03
5,26.63,4.479955047369,1.19209289550781E-02
5,26.74,4.49995484668762,1.66893005371094E-02
5,26.86,4.51995464600623,1.49011611938477E-02
5,26.98,4.53995444532484,1.60932540893555E-02
5,27.1,4.55995424464345,1.49011611938477E-02
5,27.22,4.57995404396206,0.012516975402832
5,27.33,4.59995384328067,1.78813934326172E-02
5,27.45,4.61995364259928,2.14576721191406E-02
5,27.57,4.6399534419179,2.32458114624023E-02
5,27.69,4.65995324123651,0.019073486328125
5,27.81,4.67995304055512,0.025629997253418
5,27.92,4.69995283987373,2.50339508056641E-02
5,28.04,4.71995263919234,2.20537185668945E-02
5,28.16,4.73995243851095,0.019073486328125
5,28.28,4.75995223782957,2.20537185668945E-02
5,28.4,4.77995203714818,1.60932540893555E-02
5,28.51,4.79995183646679,3.09944152832031E-02
5,28.63,4.8199516357854,2.02655792236328E-02
5,28.75,4.83995143510401,2.44379043579102E-02
5,28.87,4.85995123442262,2.32458114624023E-02
5,28.99,4.87995103374124,2.62260437011719E-02
5,29.1,4.89995083305985,2.08616256713867E-02
5,29.22,4.91995063237846,1.72853469848633E-02
5,29.34,4.93995043169707,2.74181365966797E-02
5,29.46,4.95995023101568,2.98023223876953E-02
5,29.58,4.97995003033429,2.74181365966797E-02
5,29.69,4.99994982965291,2.50339508056641E-02
5,29.81,5.01994962897152,2.86102294921875E-02
5,29.93,5.03994942829013,2.38418579101563E-02
5,30.05,5.05994922760874,2.74181365966797E-02
5,30.17,5.07994902692735,3.57627868652344E-02
5,30.28,5.09994882624596,2.80141830444336E-02
5,30.4,5.11994862556458,2.74181365966797E-02
5,30.52,5.13994842488319,3.63588333129883E-02
5,30.64,5.1599482242018,2.98023223876953E-02
5,30.76,5.17994802352041,2.98023223876953E-02
5,30.87,5.19994782283902,3.39746475219727E-02
5,30.99,5.21994762215763,3.09944152832031E-02
5,31.11,5.23994742147625,3.33786010742188E-02
5,31.23,5.25994722079486,2.50339508056641E-02
5,31.35,5.27994702011347,3.39746475219727E-02
5,31.46,5.29994681943208,3.45706939697266E-02
5,31.58,5.31994661875069,3.63588333129883E-02
5,31.7,5.3399464180693,2.80141830444336E-02
5,31.82,5.35994621738791,3.21865081787109E-02
5,31.93,5.37994601670653,3.87430191040039E-02
5,32.05,5.39994581602514,3.39746475219727E-02
5,32.17,5.41994561534375,3.63588333129883E-02
5,32.29,5.43994541466236,4.52995300292969E-02
5,32.41,5.45994521398097,3.33786010742188E-02
5,32.52,5.47994501329958,3.75509262084961E-02
5,32.64,5.4999448126182,3.63588333129883E-02
5,32.76,5.51994461193681,0.03814697265625
5,32.87,5.53994441125542,3.99351119995117E-02
5,32.99,5.55994421057403,3.57627868652344E-02
5,33.11,5.57994400989264,4.41074371337891E-02
5,33.23,5.59994380921125,3.63588333129883E-02
5,33.35,5.61994360852987,3.69548797607422E-02
5,33.46,5.63994340784848,3.87430191040039E-02
5,33.58,5.65994320716709,3.57627868652344E-02
5,33.7,5.6799430064857,3.75509262084961E-02
5,33.82,5.69994280580431,4.35113906860352E-02
5,33.94,5.71994260512292,0.03814697265625
5,34.05,5.73994240444154,4.58955764770508E-02
5,34.17,5.75994220376015,4.35113906860352E-02
5,34.29,5.77994200307876,3.93390655517578E-02
5,34.41,5.79994180239737,3.99351119995117E-02
5,34.52,5.81994160171598,3.99351119995117E-02
5,34.64,5.83994140103459,4.17232513427734E-02
5,34.76,5.85994120035321,0.044703483581543
5,34.88,5.87994099967182,4.41074371337891E-02
5,35,5.89994079899043,3.99351119995117E-02
5,35.11,5.91994059830904,4.58955764770508E-02
5,35.23,5.93994039762765,3.93390655517578E-02
5,35.35,5.95994019694626,4.82797622680664E-02
5,35.47,5.97993999626487,4.17232513427734E-02
5,35.58,5.99993979558349,4.94718551635742E-02
5,35.7,6.0199395949021,4.41074371337891E-02
5,35.82,6.03993939422071,4.58955764770508E-02
5,35.94,6.05993919353932,0.044703483581543
5,36.06,6.07993899285793,5.42402267456055E-02
5,36.17,6.09993879217654,5.48362731933594E-02
5,36.29,6.11993859149516,4.70876693725586E-02
5,36.41,6.13993839081377,5.30481338500977E-02
5,36.53,6.15993819013238,5.24520874023438E-02
5,36.65,6.17993798945099,4.70876693725586E-02
5,36.76,6.1999377887696,4.64916229248047E-02
5,36.88,6.21993758808821,5.30481338500977E-02
5,37,6.23993738740683,4.82797622680664E-02
5,37.12,6.25993718672544,5.90085983276367E-02
5,37.24,6.27993698604405,5.66244125366211E-02
5,37.35,6.29993678536266,5.48362731933594E-02
5,37.47,6.31993658468127,5.18560409545898E-02
5,37.59,6.33993638399989,5.66244125366211E-02
5,37.71,6.3599361833185,5.36441802978516E-02
5,37.83,6.37993598263711,5.48362731933594E-02
5,37.94,6.39993578195572,5.66244125366211E-02
5,38.06,6.41993558127433,6.13927841186523E-02
5,38.18,6.43993538059294,0.063776969909668
5,38.3,6.45993517991155,6.43730163574219E-02
5,38.42,6.47993497923017,5.66244125366211E-02
5,38.53,6.49993477854878,5.78165054321289E-02
5,38.65,6.51993457786739,0.057220458984375
5,38.77,6.539934377186,0.057220458984375
5,38.89,6.55993417650461,6.19888305664063E-02
5,39,6.57993397582322,6.43730163574219E-02
5,39.12,6.59993377514184,6.07967376708984E-02
5,39.24,6.61993357446045,6.31809234619141E-02
5,39.35,6.63993337377906,6.49690628051758E-02
5,39.47,6.65993317309767,6.55651092529297E-02
5,39.59,6.67993297241628,0.063776969909668
5,39.71,6.69993277173489,6.19888305664063E-02
5,39.83,6.7199325710535,5.84125518798828E-02
